Submarca;Modelo;Trans.;Comb.;Cilindros;Potencia (HP);Tamaño (L);Categoría;Marca
ATOS;2012;MAN;Gasolina;4;63;1,1;AUTOS SUBCOMPACTOS;DODGE
ATOS;2013;MAN;Gasolina;4;63;1,1;AUTOS SUBCOMPACTOS;DODGE
BEAT;2018;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
BEAT;2018;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
BEAT;2018;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2016;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2016;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2016;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2017;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2017;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2017;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2014;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2015;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
PANDA;2011;M5;Gasolina;4;60;1,2;AUTOS SUBCOMPACTOS;FIAT
SPARK;2011;M5;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2012;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
SPARK;2013;MAN;Gasolina;4;81;1,2;AUTOS SUBCOMPACTOS;CHEVROLET
i10;2014;MAN;Gasolina;4;66;1,1;AUTOS SUBCOMPACTOS;DODGE
i10;2014;MAN;Gasolina;4;66;1,1;AUTOS SUBCOMPACTOS;DODGE
i10;2014;MAN;Gasolina;4;66;1,1;AUTOS SUBCOMPACTOS;DODGE
IBIZA;2016;MAN;Gasolina;4;110;1,2;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2017;MAN;Gasolina;4;110;1,2;AUTOS SUBCOMPACTOS;SEAT
YARIS;2011;MAN;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2012;MAN;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2013;MAN;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2014;MAN;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
IBIZA;2015;DSG;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;SEAT
FIGO;2016;MAN;Gasolina;4;110;1,5;AUTOS SUBCOMPACTOS;FORD
FIGO;2016;AUT;Gasolina;4;110;1,5;AUTOS SUBCOMPACTOS;FORD
FIGO;2016;AUT;Gasolina;4;110;1,5;AUTOS SUBCOMPACTOS;FORD
COOPER;2016;MAN;Gasolina;3;136;1,5;AUTOS SUBCOMPACTOS;MINI
COOPER;2017;MAN;Gasolina;3;136;1,5;AUTOS SUBCOMPACTOS;MINI
CIAZ;2016;AUT;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
CIAZ;2015;AUT;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
CIAZ;2017;AUT;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
IBIZA;2015;MAN;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;SEAT
CIAZ;2016;MAN;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
CIAZ;2015;MAN;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
CIAZ;2017;MAN;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
COOPER;2016;MAN;Gasolina;3;136;1,5;AUTOS SUBCOMPACTOS;MINI
COOPER;2017;MAN;Gasolina;3;136;1,5;AUTOS SUBCOMPACTOS;MINI
YARIS;2011;AUT;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2012;AUT;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2013;AUT;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2014;AUT;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
NOTE;2015;CVT;Gasolina;4;109;1,6;AUTOS SUBCOMPACTOS;NISSAN
NOTE;2016;CVT;Gasolina;4;109;1,6;AUTOS SUBCOMPACTOS;NISSAN
COOPER;2016;AUT;Gasolina;3;136;1,5;AUTOS SUBCOMPACTOS;MINI
COOPER;2017;AUT;Gasolina;3;136;1,5;AUTOS SUBCOMPACTOS;MINI
FIGO;2016;MAN;Gasolina;4;110;1,5;AUTOS SUBCOMPACTOS;FORD
YARIS;2012;AUT;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2012;MAN;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2013;MAN;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2013;AUT;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2014;MAN;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
YARIS;2014;AUT;Gasolina;4;106;1,5;AUTOS SUBCOMPACTOS;TOYOTA
SWIFT;2016;AUT;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
SWIFT;2015;AUT;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
SWIFT;2017;AUT;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
ATTITUDE;2012;AUT;Gasolina;4;124;1,6;AUTOS SUBCOMPACTOS;DODGE
ATTITUDE;2013;AUT;Gasolina;4;124;1,6;AUTOS SUBCOMPACTOS;DODGE
UP;2016;MAN;Gasolina;3;75;1;AUTOS SUBCOMPACTOS;VW
UP;2016;MAN;Gasolina;3;75;1;AUTOS SUBCOMPACTOS;VW
UNO;2016;MAN;Gasolina;4;85;1,4;AUTOS SUBCOMPACTOS;FIAT
UP;2017;MAN;Gasolina;3;75;1;AUTOS SUBCOMPACTOS;VW
UP;2017;MAN;Gasolina;3;75;1;AUTOS SUBCOMPACTOS;VW
FORTWO;2011;AUT;Gasolina;3;70;1;AUTOS SUBCOMPACTOS;SMART
SWIFT;2016;MAN;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
SWIFT;2015;MAN;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
SWIFT;2017;MAN;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;SUZUKI
SWIFT;2011;MAN;Gasolina;4;100;1,5;AUTOS SUBCOMPACTOS;SUZUKI
IBIZA;2013;MAN;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;SEAT
ATTITUDE;2012;MAN;Gasolina;4;108;1,4;AUTOS SUBCOMPACTOS;DODGE
ATTITUDE;2013;MAN;Gasolina;4;108;1,4;AUTOS SUBCOMPACTOS;DODGE
IBIZA;2014;MAN;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;SEAT
POLO;2016;DSG;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;VW
POLO;2017;DSG;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;VW
FORTWO;2012;AUT;Gasolina;3;83;1;AUTOS SUBCOMPACTOS;SMART
FORTWO;2012;AUT;Gasolina;3;83;1;AUTOS SUBCOMPACTOS;SMART
FORTWO;2013;AUT;Gasolina;3;83;1;AUTOS SUBCOMPACTOS;SMART
FORTWO;2013;AUT;Gasolina;3;83;1;AUTOS SUBCOMPACTOS;SMART
MATIZ;2013;MAN;Gasolina;4;64;1;AUTOS SUBCOMPACTOS;CHEVROLET
MATIZ;2012;MAN;Gasolina;4;64;1;AUTOS SUBCOMPACTOS;CHEVROLET
MATIZ;2011;M5;Gasolina;4;64;1;AUTOS SUBCOMPACTOS;CHEVROLET
i10;2015;MAN;Gasolina;4;88;1,3;AUTOS SUBCOMPACTOS;HYUNDAI
FORTWO;2014;AUT;Gasolina;3;83;1;AUTOS SUBCOMPACTOS;SMART
FORTWO;2014;AUT;Gasolina;3;83;1;AUTOS SUBCOMPACTOS;SMART
IBIZA;2015;DSG;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2016;MAN;Gasolina;4;110;1,6;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2017;MAN;Gasolina;4;110;1,6;AUTOS SUBCOMPACTOS;SEAT
MATIZ;2014;MAN;Gasolina;4;64;1;AUTOS SUBCOMPACTOS;CHEVROLET
MATIZ;2015;MAN;Gasolina;4;64;1;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2016;MAN;Gasolina;4;115;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2017;MAN;Gasolina;4;114;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
GOL;2015;AUT;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2015;AUT;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2017;ASG;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
SONIC;2016;MAN;Gasolina;4;115;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2016;MAN;Gasolina;4;115;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
FORTWO;2011;AUT;Gasolina;3;83;1;AUTOS SUBCOMPACTOS;SMART
BRABUS;2013;AUT;Gasolina;3;101;1;AUTOS SUBCOMPACTOS;SMART
IBIZA;2013;DSG;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;SEAT
BRABUS;2014;AUT;Gasolina;3;101;1;AUTOS SUBCOMPACTOS;SMART
IBIZA;2014;DSG;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;SEAT
GRAND i10;2016;AUT;Gasolina;4;87;1,3;AUTOS SUBCOMPACTOS;HYUNDAI
IBIZA;2015;DSG;Gasolina;4;180;1,4;AUTOS SUBCOMPACTOS;SEAT
GOL;2016;ASG;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2017;ASG;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
COOPER;2016;AUT;Gasolina;3;136;1,5;AUTOS SUBCOMPACTOS;MINI
COOPER;2017;AUT;Gasolina;3;136;1,5;AUTOS SUBCOMPACTOS;MINI
NOTE;2015;MAN;Gasolina;4;109;1,6;AUTOS SUBCOMPACTOS;NISSAN
NOTE;2016;MAN;Gasolina;4;109;1,6;AUTOS SUBCOMPACTOS;NISSAN
POLO;2014;DSG;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;VW
POLO;2014;MAN;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;VW
POLO;2014;DSG;Gasolina;4;180;1,4;AUTOS SUBCOMPACTOS;VW
POLO;2013;MAN;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;VW
POLO;2013;DSG;Gasolina;4;180;1,4;AUTOS SUBCOMPACTOS;VW
POLO;2013;DSG;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;VW
IBIZA;2015;DSG;Gasolina;4;150;1,4;AUTOS SUBCOMPACTOS;SEAT
POLO;2015;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;VW
IBIZA;2016;TIPT;Gasolina;4;110;1,6;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2017;TIPT;Gasolina;4;110;1,6;AUTOS SUBCOMPACTOS;SEAT
GOL;2016;ASG;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
500;2012;MAN;Gasolina;4;160;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2013;MAN;Gasolina;4;160;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2015;MAN;Gasolina;4;160;1,4;AUTOS SUBCOMPACTOS;FIAT
IBIZA;2011;DSG;Gasolina;4;150;1,4;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2012;DSG;Gasolina;4;150;1,4;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2013;DSG;Gasolina;4;150;1,4;AUTOS SUBCOMPACTOS;SEAT
SONIC;2014;MAN;Gasolina;4;138;1,4;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2015;MAN;Gasolina;4;138;1,4;AUTOS SUBCOMPACTOS;CHEVROLET
IBIZA;2014;DSG;Gasolina;4;150;1,4;AUTOS SUBCOMPACTOS;SEAT
GOL;2015;MAN;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2015;MAN;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2017;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2017;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
SONIC;2016;MAN;Gasolina;4;138;1,4;AUTOS SUBCOMPACTOS;CHEVROLET
MARCH;2015;MAN;Gasolina;4;106;1,6;AUTOS SUBCOMPACTOS;NISSAN
MARCH;2016;MAN;Gasolina;4;106;1,6;AUTOS SUBCOMPACTOS;NISSAN
MARCH;2016;MAN;Gasolina;4;106;1,6;AUTOS SUBCOMPACTOS;NISSAN
ATTITUDE;2014;AUT;Gasolina;4;124;1,6;AUTOS SUBCOMPACTOS;DODGE
ATTITUDE;2014;AUT;Gasolina;4;124;1,6;AUTOS SUBCOMPACTOS;DODGE
GOL;2013;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2013;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
500;2014;MAN;Gasolina;4;135;1,4;AUTOS SUBCOMPACTOS;FIAT
UNO;2016;MAN;Gasolina;4;85;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2016;MAN;Gasolina;4;135;1,4;AUTOS SUBCOMPACTOS;FIAT
TSURU;2012;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
TSURU;2013;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
TSURU;2015;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
GOL;2014;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
500;2015;MAN;Gasolina;4;135;1,4;AUTOS SUBCOMPACTOS;FIAT
AVEO;2018;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
500;2014;MAN;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
AVEO;2017;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2018;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2016;AUT;Gasolina;4;115;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2017;AUT;Gasolina;4;114;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
PALIO;2016;MAN;Gasolina;4;115;1,6;AUTOS SUBCOMPACTOS;FIAT
500;2014;MAN;Gasolina;4;160;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2014;MAN;Gasolina;4;160;1,4;AUTOS SUBCOMPACTOS;FIAT
PALIO;2016;MAN;Gasolina;4;115;1,6;AUTOS SUBCOMPACTOS;FIAT
500;2016;MAN;Gasolina;4;160;1,4;AUTOS SUBCOMPACTOS;FIAT
GOL;2014;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
208;2017;AUT;Gasolina;3;81;1,2;AUTOS SUBCOMPACTOS;PEUGEOT
GOL;2011;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2011;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2012;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2012;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
FIESTA;2017;MAN;Gasolina;4;197;1,6;AUTOS SUBCOMPACTOS;FORD
FIESTA;2018;MAN;Gasolina;4;197;1,6;AUTOS SUBCOMPACTOS;FORD
RIO;2017;MAN;Gasolina;4;137;1,6;AUTOS SUBCOMPACTOS;KIA
RIO;2016;MAN;Gasolina;4;137;1,6;AUTOS SUBCOMPACTOS;KIA
CHEVY;2011;M5;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
CHEVY;2011;M5;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
CHEVY;2011;M5;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
CHEVY;2012;MAN;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
CHEVY;2012;MAN;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2012;MAN;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2013;MAN;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2014;MAN;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
GOL;2016;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
GOL;2016;MAN;Gasolina;4;101;1,6;AUTOS SUBCOMPACTOS;VW
POLO;2016;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;VW
POLO;2017;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;VW
AVEO;2016;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2016;AUT;Gasolina;4;115;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2016;AUT;Gasolina;4;115;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2017;AUT;Gasolina;4;114;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2017;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2012;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2013;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2014;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2015;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2016;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2016;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2016;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
ATTITUDE;2014;MAN;Gasolina;4;108;1,4;AUTOS SUBCOMPACTOS;DODGE
500;2014;AUT;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2014;AUT;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2014;AUT;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2014;AUT;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2016;AUT;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
SONIC;2017;AUT;Gasolina;4;114;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
POLO;2015;TIPTRONIC;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;VW
500;2014;MAN;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2014;MAN;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
500;2016;MAN;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
CROSSFOX;2016;MAN;Gasolina;4;110;1,6;AUTOS SUBCOMPACTOS;VW
CROSSFOX;2017;MAN;Gasolina;4;110;1,6;AUTOS SUBCOMPACTOS;VW
SONIC;2014;MAN;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
TSURU;2016;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
POLO;2016;DSG;Gasolina;4;190;1,8;AUTOS SUBCOMPACTOS;VW
SWIFT;2016;MAN;Gasolina;4;134;1,6;AUTOS SUBCOMPACTOS;SUZUKI
SWIFT;2015;MAN;Gasolina;4;134;1,6;AUTOS SUBCOMPACTOS;SUZUKI
SWIFT;2017;MAN;Gasolina;4;134;1,6;AUTOS SUBCOMPACTOS;SUZUKI
POLO;2017;DSG;Gasolina;4;190;1,8;AUTOS SUBCOMPACTOS;VW
VENTO;2017;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;VW
ALTEA;2013;DSG;Gasolina;4;160;1,8;AUTOS SUBCOMPACTOS;SEAT
AVEO;2011;M5;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
TSURU;2011;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
TSURU;2012;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
TSURU;2013;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
TSURU;2015;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
ATTITUDE;2011;MAN;Gasolina;4;96;1,4;AUTOS SUBCOMPACTOS;DODGE
500;2011;AUT;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;FIAT
SANDERO;2011;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;RENAULT
500;2012;AUT;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;FIAT
SANDERO;2012;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;RENAULT
APRIO;2011;MAN;Gasolina;4;87;1,6;AUTOS SUBCOMPACTOS;NISSAN
500;2013;AUT;Gasolina;4;100;1,4;AUTOS SUBCOMPACTOS;FIAT
SANDERO;2013;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;RENAULT
SANDERO;2014;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;RENAULT
500;2015;AUT;Gasolina;4;101;1,4;AUTOS SUBCOMPACTOS;FIAT
PALIO;2016;DUALOGIC;Gasolina;4;115;1,6;AUTOS SUBCOMPACTOS;FIAT
TSURU;2016;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
PUNTO;2014;MAN;Gasolina;4;135;1,4;AUTOS SUBCOMPACTOS;FIAT
PALIO;2016;MAN;Gasolina;4;113;1,6;AUTOS SUBCOMPACTOS;FIAT
POLO;2016;TIPT;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;VW
POLO;2017;TIPT;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;VW
IBIZA;2013;MAN;Gasolina;4;115;2;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2011;DSG;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2014;MAN;Gasolina;4;115;2;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2012;DSG;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;SEAT
CADDY;2016;MAN;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;VW
CADDY;2016;MAN;Gasolina;4;105;1,2;AUTOS SUBCOMPACTOS;VW
SANDERO;2011;M5;Gasolina;4;87;1,6;AUTOS SUBCOMPACTOS;RENAULT
SANDERO;2012;MAN;Gasolina;4;87;1,6;AUTOS SUBCOMPACTOS;RENAULT
APRIO;2011;MAN;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;NISSAN
IBIZA;2015;MAN;Gasolina;4;115;2;AUTOS SUBCOMPACTOS;SEAT
VENTO;2017;TIPT;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;VW
AVEO;2016;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2017;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2017;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2012;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2013;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2014;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2015;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2016;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2016;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2016;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2017;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2018;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
AVEO;2018;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
CROSSFOX;2015;MAN;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;VW
FIESTA;2016;MAN;Gasolina;4;197;1,6;AUTOS SUBCOMPACTOS;FORD
AVEO;2011;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
PALIO;2016;DUALOGIC;Gasolina;4;113;1,6;AUTOS SUBCOMPACTOS;FIAT
SONIC;2012;AUT;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2013;AUT;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2014;AUT;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2015;AUT;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SWIFT;2012;AUT;Gasolina;4;94;1,4;AUTOS SUBCOMPACTOS;SUZUKI
SWIFT;2013;AUT;Gasolina;4;94;1,4;AUTOS SUBCOMPACTOS;SUZUKI
SWIFT;2014;AUT;Gasolina;4;94;1,4;AUTOS SUBCOMPACTOS;SUZUKI
AVEO;2018;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
IBIZA;2011;MAN;Gasolina;4;115;2;AUTOS SUBCOMPACTOS;SEAT
IBIZA;2012;MAN;Gasolina;4;115;2;AUTOS SUBCOMPACTOS;SEAT
SONIC;2012;AUT;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
SONIC;2013;AUT;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
TSURU;2011;MAN;Gasolina;4;105;1,6;AUTOS SUBCOMPACTOS;NISSAN
ALTEA;2015;DSG;Gasolina;4;160;1,8;AUTOS SUBCOMPACTOS;SEAT
SONIC;2014;AUT;Gasolina;4;112;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
APRIO;2011;AUT;Gasolina;4;103;1,6;AUTOS SUBCOMPACTOS;NISSAN
CHEVY;2011;AUT;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
CHEVY;2011;AUT;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
CHEVY;2011;AUT;Gasolina;4;100;1,6;AUTOS SUBCOMPACTOS;CHEVROLET
